timestamp,price
2025-07-03 11:54:00,109652.66000000
2025-07-03 11:55:00,109626.93000000
2025-07-03 11:56:00,109599.63000000
2025-07-03 11:57:00,109584.62000000
2025-07-03 11:58:00,109599.19000000
2025-07-03 11:59:00,109599.19000000
2025-07-03 12:00:00,109567.99000000
2025-07-03 12:01:00,109596.21000000
2025-07-03 12:02:00,109572.41000000
2025-07-03 12:03:00,109552.76000000
2025-07-03 12:04:00,109548.45000000
2025-07-03 12:05:00,109520.00000000
2025-07-03 12:06:00,109578.45000000
2025-07-03 12:07:00,109626.01000000
2025-07-03 12:08:00,109542.31000000
2025-07-03 12:09:00,109623.54000000
2025-07-03 12:10:00,109593.86000000
2025-07-03 12:11:00,109603.27000000
2025-07-03 12:12:00,109544.09000000
2025-07-03 12:13:00,109565.47000000
2025-07-03 12:14:00,109570.43000000
2025-07-03 12:15:00,109554.17000000
2025-07-03 12:16:00,109590.86000000
2025-07-03 12:17:00,109615.63000000
2025-07-03 12:18:00,109600.40000000
2025-07-03 12:19:00,109608.72000000
2025-07-03 12:20:00,109578.03000000
2025-07-03 12:21:00,109601.95000000
2025-07-03 12:22:00,109576.85000000
2025-07-03 12:23:00,109558.66000000
2025-07-03 12:24:00,109562.38000000
2025-07-03 12:25:00,109587.71000000
2025-07-03 12:26:00,109593.29000000
2025-07-03 12:27:00,109559.69000000
2025-07-03 12:28:00,109570.01000000
2025-07-03 12:29:00,109608.96000000
2025-07-03 12:30:00,109472.57000000
2025-07-03 12:31:00,109594.01000000
2025-07-03 12:32:00,109600.76000000
2025-07-03 12:33:00,109350.99000000
2025-07-03 12:34:00,109297.00000000
2025-07-03 12:35:00,109349.07000000
2025-07-03 12:36:00,109277.39000000
2025-07-03 12:37:00,109164.03000000
2025-07-03 12:38:00,109035.92000000
2025-07-03 12:39:00,108934.00000000
2025-07-03 12:40:00,109050.29000000
2025-07-03 12:41:00,108872.21000000
2025-07-03 12:42:00,108914.99000000
2025-07-03 12:43:00,108892.88000000
2025-07-03 12:44:00,108941.86000000
2025-07-03 12:45:00,108860.00000000
2025-07-03 12:46:00,108899.60000000
2025-07-03 12:47:00,108840.63000000
2025-07-03 12:48:00,108807.67000000
2025-07-03 12:49:00,108766.00000000
2025-07-03 12:50:00,108920.00000000
2025-07-03 12:51:00,108961.80000000
2025-07-03 12:52:00,108985.65000000
